id,total,term,breitbart,infowars,mother_jones,cnn,abc_news,usatoday,drudge_report,yahoo,nbc_news,fox_news
295,25.0,tech,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
295,25.0,workout,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
295,25.0,country,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
334,24.0,recalls,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
342,22.0,prosecutors,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
342,22.0,multiple,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
342,22.0,doc,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
342,22.0,winner,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
342,22.0,plane,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
342,22.0,protest,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
342,22.0,meeting,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
342,22.0,jersey,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0
342,22.0,trailer,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
342,22.0,river,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
342,22.0,plant,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
342,22.0,love,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
342,22.0,crashes,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
342,22.0,ford,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0
342,22.0,soldiers,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
357,21.0,harry,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
357,21.0,gabbard,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
357,21.0,worlds,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
357,21.0,investigation,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
357,21.0,williams,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
357,21.0,mark,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
357,21.0,leaked,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,21.0,family,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
357,21.0,richard,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
357,21.0,pm,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
357,21.0,life,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
357,21.0,winners,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
357,21.0,mexican,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,21.0,prince,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
357,21.0,mayor,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
357,21.0,panel,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
428,20.0,bring,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,handling,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,johnson,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428,20.0,youtube,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,send,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
428,20.0,sexual,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
428,20.0,statement,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
428,20.0,living,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
428,20.0,guevara,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
428,20.0,vladimir,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
428,20.0,europes,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
428,20.0,greatest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
428,20.0,states,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,hottest,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
428,20.0,moore,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,child,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
428,20.0,unborn,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,problem,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,nolte,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,germanys,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
428,20.0,boeing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
428,20.0,mistake,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
428,20.0,murder,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
428,20.0,baseball,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
428,20.0,prove,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
428,20.0,virginia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
428,20.0,tariff,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,epic,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
428,20.0,killing,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
428,20.0,sign,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,conservatives,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,monster,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
428,20.0,trans,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
428,20.0,fans,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
428,20.0,migration,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,abuse,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
428,20.0,teams,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,promises,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,town,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
428,20.0,park,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
428,20.0,passes,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
428,20.0,senate,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,senates,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,mission,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
428,20.0,swing,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,israel,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
428,20.0,honors,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
428,20.0,paris,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
428,20.0,guard,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,ban,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,largest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
428,20.0,small,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,force,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
428,20.0,financial,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
428,20.0,stay,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,amid,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
428,20.0,jumps,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,york,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
428,20.0,mika,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
428,20.0,san,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,riots,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
428,20.0,walkout,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,shut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
428,20.0,wayfair,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,stealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
428,20.0,income,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,idris,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,died,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428,20.0,camp,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,total,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,wrong,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,nhl,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
428,20.0,prime,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,ready,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
428,20.0,rapinoe,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428,20.0,orders,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428,20.0,defeat,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,accused,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
428,20.0,office,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
428,20.0,radio,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
428,20.0,medical,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
428,20.0,split,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,biggest,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,protests,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,japan,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,galaxy,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
428,20.0,andrew,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
428,20.0,communist,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
428,20.0,kellerman,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,28,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,solve,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,fast,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
428,20.0,patients,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,drugs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
428,20.0,insure,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,plays,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
428,20.0,guide,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
428,20.0,gabbards,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
428,20.0,agency,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,threw,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,uk,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,updates,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
428,20.0,deal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
428,20.0,documents,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,blocks,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,project,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,moving,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
428,20.0,finding,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,trillion,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,global,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,20.0,tax,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
428,20.0,executive,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,reason,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
428,20.0,voter,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428,20.0,illegals,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,housing,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
428,20.0,thing,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,list,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
428,20.0,celebrate,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
428,20.0,lowest,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,fighters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
428,20.0,disheartened,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,deals,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
428,20.0,policies,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
428,20.0,bob,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
491,19.0,true,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
491,19.0,takes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
493,18.0,slam,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
493,18.0,hunter,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
510,17.0,tv,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
510,17.0,raping,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
510,17.0,leave,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
510,17.0,save,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
510,17.0,shares,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
510,17.0,homeless,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
510,17.0,weeks,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
510,17.0,classic,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
510,17.0,times,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
510,17.0,match,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
510,17.0,toddler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
510,17.0,iraqi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
510,17.0,plans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
510,17.0,seal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
510,17.0,deaths,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
510,17.0,designer,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
510,17.0,players,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
510,17.0,sports,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
510,17.0,husband,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
510,17.0,iphone,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
510,17.0,cookie,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0
510,17.0,parents,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
510,17.0,cup,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
510,17.0,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
510,17.0,oregon,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
510,17.0,questions,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
510,17.0,island,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
510,17.0,sues,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
510,17.0,matthews,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
510,17.0,hollywood,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
510,17.0,memorial,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
533,16.0,son,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
533,16.0,titan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
533,16.0,justices,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
533,16.0,items,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
533,16.0,viral,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
533,16.0,fire,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
533,16.0,losers,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
533,16.0,spot,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
533,16.0,fall,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
533,16.0,interest,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
533,16.0,dreyfuss,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
533,16.0,27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
533,16.0,decision,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
533,16.0,market,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
533,16.0,good,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
642,15.0,final,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,dangerous,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
642,15.0,episode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
642,15.0,loggers,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,extreme,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
642,15.0,jokes,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
642,15.0,underway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
642,15.0,elections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
642,15.0,drink,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,lady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
642,15.0,focus,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
642,15.0,girl,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
642,15.0,mets,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
642,15.0,politically,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
642,15.0,raped,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,job,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,hosts,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,caused,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,warns,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
642,15.0,poverty,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,lines,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
642,15.0,mixed,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
642,15.0,carroll,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,view,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
642,15.0,undocumented,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
642,15.0,flights,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,quotes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
642,15.0,shift,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
642,15.0,criticism,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
642,15.0,mcconnell,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,england,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,eu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,agents,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,restaurants,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,retirement,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,room,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,jd,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,boris,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,vehicles,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,spin,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,train,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,cities,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,brexit,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,peace,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,bennet,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,starters,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,ufc,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,4th,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
642,15.0,female,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,matt,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,charge,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
642,15.0,cancel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,numbers,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,expands,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
642,15.0,gaza,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
642,15.0,officials,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
642,15.0,hell,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,delta,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,diocese,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
642,15.0,raises,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
642,15.0,factchecking,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
642,15.0,return,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,15.0,allstar,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,meatless,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
642,15.0,problems,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,15.0,summer,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
642,15.0,alleged,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,15.0,neonazi,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
642,15.0,wild,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,15.0,moderators,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
